webtoon_title,webtoon_author,genre_num,webtoon_available_age,webtoon_rating,webtoon_subscribe_num,webtoon_view_count,webtoon_release_day,webtoon_page_url,webtoon_thumbnail_url,platform_num
연애 연기대상,김충전 / 일공팔,2,15,9.91,43810.0,,1,https://comic.naver.com/webtoon/list?titleId=803123&tab=mon,https://image-comic.pstatic.net/webtoon/803123/thumbnail/thumbnail_IMAG21_8044b60b-1ab2-4849-9640-b3d2f6500068.jpg,0
달이 뜨지 않는 도시,뚱귤,6,15,9.86,29354.0,,1,https://comic.naver.com/webtoon/list?titleId=823192&tab=mon,https://image-comic.pstatic.net/webtoon/823192/thumbnail/thumbnail_IMAG21_73a3d8f8-481c-4348-bd6e-8ad166e0b59c.jpg,0
두번째 신의아이,나는야사과될거야 / 쿠키빵,2,15,9.86,37946.0,,1,https://comic.naver.com/webtoon/list?titleId=827318&tab=mon,https://image-comic.pstatic.net/webtoon/827318/thumbnail/thumbnail_IMAG21_70ed772f-460f-469d-aa80-a5bed5014a1f.jpg,0
일파만파,최아서 / 꿍베,6,0,9.96,48400.0,,1,https://comic.naver.com/webtoon/list?titleId=823496&tab=mon,https://image-comic.pstatic.net/webtoon/823496/thumbnail/thumbnail_IMAG21_55ef3a60-2e0f-4900-bdb7-f6d2928796fc.jpg,0
피말리는 과대생활,님니,1,0,9.96,36855.0,,1,https://comic.naver.com/webtoon/list?titleId=824272&tab=mon,https://image-comic.pstatic.net/webtoon/824272/thumbnail/thumbnail_IMAG21_6180ecba-03f1-428b-b6df-e10314716fc4.jpg,0
오늘의 일기예보,지휘,2,12,9.86,17884.0,,1,https://comic.naver.com/webtoon/list?titleId=817987&tab=mon,https://image-comic.pstatic.net/webtoon/817987/thumbnail/thumbnail_IMAG21_d0f95c18-cb15-4ba5-9581-60a7590f61cc.jpg,0
프로페서,다드래기 / 노리 / 김연우,6,12,9.6,7551.0,,1,https://comic.naver.com/webtoon/list?titleId=823001&tab=mon,https://image-comic.pstatic.net/webtoon/823001/thumbnail/thumbnail_IMAG21_6d43223a-6c16-47bb-8a40-8f2f198c4079.jpg,0
티엔다비스 - 완벽한 구원을 위하여,삼공 / 느링 / 김영지,2,0,9.93,26221.0,,1,https://comic.naver.com/webtoon/list?titleId=817757&tab=mon,https://image-comic.pstatic.net/webtoon/817757/thumbnail/thumbnail_IMAG21_ebdeda6d-ece8-4f79-97c6-2df8e8fd08fb.jpg,0
처음을 줄게!,을승,2,12,9.86,29817.0,,1,https://comic.naver.com/webtoon/list?titleId=819716&tab=mon,https://image-comic.pstatic.net/webtoon/819716/thumbnail/thumbnail_IMAG21_823db330-b393-460c-ba64-91218078192b.jpg,0
선빵필승!,해미,2,12,8.5,7640.0,,1,https://comic.naver.com/webtoon/list?titleId=821807&tab=mon,https://image-comic.pstatic.net/webtoon/821807/thumbnail/thumbnail_IMAG21_f89791fc-9d16-4b0b-8e39-273063f2e0a0.jpg,0
내가 쓴 소설 속 주인공들이 나를 죽이려 드는데요?,포카리,2,0,9.78,18520.0,,1,https://comic.naver.com/webtoon/list?titleId=823972&tab=mon,https://image-comic.pstatic.net/webtoon/823972/thumbnail/thumbnail_IMAG21_07b9c362-cc26-4c3a-8e72-1f0c68bed531.jpg,0
퇴근 후에 만나요,멍뭉 / 햄친 / 로즈빈,2,12,9.94,49242.0,,1,https://comic.naver.com/webtoon/list?titleId=801517&tab=mon,https://image-comic.pstatic.net/webtoon/801517/thumbnail/thumbnail_IMAG21_9138597e-9817-403c-81b9-b44232e7f385.jpg,0
연애복붙,석한,2,15,9.53,5358.0,,1,https://comic.naver.com/webtoon/list?titleId=833414&tab=mon,https://image-comic.pstatic.net/webtoon/833414/thumbnail/thumbnail_IMAG21_ad7396ac-6cdc-4c73-96ae-894bff0cd681.jpg,0
김부장,"박만사, 남자의 이야기 / 정종택",4,15,9.59,661064.0,,2,https://comic.naver.com/webtoon/list?titleId=783053&tab=tue,https://image-comic.pstatic.net/webtoon/783053/thumbnail/thumbnail_IMAG21_d7732f14-26da-4e35-8762-660cc87b53f1.jpg,0
마루는 강쥐,모죠,6,0,9.98,659695.0,,2,https://comic.naver.com/webtoon/list?titleId=796152&tab=tue,https://image-comic.pstatic.net/webtoon/796152/thumbnail/thumbnail_IMAG21_26b9c1d8-ca2d-4fc7-87ea-a3334634236a.jpg,0
좋아? 죽어!,"김용키, 박만사 / 죠",6,18,9.49,71831.0,,2,https://comic.naver.com/webtoon/list?titleId=821192&tab=tue,https://image-comic.pstatic.net/webtoon/821192/thumbnail/thumbnail_IMAG21_156483ac-3740-4cbf-8150-0f24595bae52.jpg,0
서울 자가에 대기업 다니는 김 부장 이야기,명랑 / 김병관 / 송희구,1,15,9.95,92185.0,,2,https://comic.naver.com/webtoon/list?titleId=819929&tab=tue,https://image-comic.pstatic.net/webtoon/819929/thumbnail/thumbnail_IMAG21_f1ca00e5-9b30-44d3-a1ee-7a04d539002a.jpg,0
괴력 난신,매드버드 / 김태형 / 한중월야,3,15,9.95,228877.0,,2,https://comic.naver.com/webtoon/list?titleId=821597&tab=tue,https://image-comic.pstatic.net/webtoon/821597/thumbnail/thumbnail_IMAG21_d39e65d8-6ffd-4024-be77-dbeb87db820c.jpg,0
내가 키운 S급들,seri / 비완 / 근서,5,12,9.91,509694.0,,2,https://comic.naver.com/webtoon/list?titleId=784248&tab=tue,https://image-comic.pstatic.net/webtoon/784248/thumbnail/thumbnail_IMAG21_20a8aca7-23d3-4bc0-9916-a31ebc884ca8.jpg,0
절대회귀,JP / 박진환 / 장영훈,3,15,9.95,158173.0,,2,https://comic.naver.com/webtoon/list?titleId=828715&tab=tue,https://image-comic.pstatic.net/webtoon/828715/thumbnail/thumbnail_IMAG21_8957548a-2eb2-4ddf-a50e-dbc7fddc16a7.jpg,0
신입사원 김철수,스튜디오MW / 오정,5,15,9.76,102470.0,,2,https://comic.naver.com/webtoon/list?titleId=812594&tab=tue,https://image-comic.pstatic.net/webtoon/812594/thumbnail/thumbnail_IMAG21_d524ca40-2d86-4946-b13f-53d42cbd1cba.jpg,0
마음의소리2,조석,6,0,9.94,240230.0,,2,https://comic.naver.com/webtoon/list?titleId=814543&tab=tue,https://image-comic.pstatic.net/webtoon/814543/thumbnail/thumbnail_IMAG21_df84a681-b7ef-4dda-8cef-25b219d35e3e.jpg,0
유부 감자,감자,6,0,9.84,85102.0,,2,https://comic.naver.com/webtoon/list?titleId=822556&tab=tue,https://image-comic.pstatic.net/webtoon/822556/thumbnail/thumbnail_IMAG21_46b37b9f-0a73-43e0-982a-1cf5666397c7.jpg,0
낢이 사는 이야기 - 계속되는 미미한 인생,서나래,6,0,9.94,51839.0,,2,https://comic.naver.com/webtoon/list?titleId=833255&tab=tue,https://image-comic.pstatic.net/webtoon/833255/thumbnail/thumbnail_IMAG21_504f6152-8a60-42a0-a1c0-43cd77f9c430.jpg,0
사신소년,류,4,15,9.89,665840.0,,2,https://comic.naver.com/webtoon/list?titleId=730656&tab=tue,https://image-comic.pstatic.net/webtoon/730656/thumbnail/thumbnail_IMAG21_fc6d8dbf-eed2-43d0-af45-2edb3cc4244e.jpg,0
멸망 이후의 세계,언데드딸기 / 언데드감자 / 싱숑,5,15,9.92,384945.0,,2,https://comic.naver.com/webtoon/list?titleId=789979&tab=tue,https://image-comic.pstatic.net/webtoon/789979/thumbnail/thumbnail_IMAG21_ae307a73-fab7-44f7-83c7-2f0b4787055a.jpg,0
한림체육관,혜성 / 이석재,4,15,9.74,398011.0,,2,https://comic.naver.com/webtoon/list?titleId=743139&tab=tue,https://image-comic.pstatic.net/webtoon/743139/thumbnail/thumbnail_IMAG21_6012f944-ea1f-4328-ba22-bca09be494ee.jpg,0
천마는 평범하게 살 수 없다,철범 / 모구 / 산천,5,15,7.94,202948.0,,2,https://comic.naver.com/webtoon/list?titleId=774358&tab=tue,https://image-comic.pstatic.net/webtoon/774358/thumbnail/thumbnail_IMAG21_ddaf1152-d535-4d0d-b7b5-b46c0d3cd01c.jpg,0
못 잡아먹어서 안달,팀 보도뵈 / 퀀퀀 / 플아다,2,15,9.97,293760.0,,2,https://comic.naver.com/webtoon/list?titleId=817247&tab=tue,https://image-comic.pstatic.net/webtoon/817247/thumbnail/thumbnail_IMAG21_61bd3fbe-b16f-494a-b374-e7a68e5ca607.jpg,0
하북팽가 막내아들,스튜디오 시그마 / 기원 / 무향,3,15,9.85,132047.0,,2,https://comic.naver.com/webtoon/list?titleId=783877&tab=tue,https://image-comic.pstatic.net/webtoon/783877/thumbnail/thumbnail_IMAG21_0649e854-9113-4a06-a9fe-7cad72be8c9a.jpg,0
욕망일기Deep,"박만사, 김꿀빨 / 누리마루",6,15,8.85,94073.0,,2,https://comic.naver.com/webtoon/list?titleId=818448&tab=tue,https://image-comic.pstatic.net/webtoon/818448/thumbnail/thumbnail_IMAG21_8f02d84a-1c44-412e-8a34-4c9ec09c68ac.jpg,0
시한부인 줄 알았어요!,혜용 / 에시 / 최아리,2,15,9.97,418174.0,,2,https://comic.naver.com/webtoon/list?titleId=801711&tab=tue,https://image-comic.pstatic.net/webtoon/801711/thumbnail/thumbnail_IMAG21_2a097d0a-8844-4fb6-93d9-fc04fb3197db.jpg,0
하루만 네가 되고 싶어,삼,2,15,9.96,696521.0,,2,https://comic.naver.com/webtoon/list?titleId=738487&tab=tue,https://image-comic.pstatic.net/webtoon/738487/thumbnail/thumbnail_IMAG21_e7291231-deea-4bc8-9479-ed6dbe42dc43.jpg,0
긁지 않은 복권,보로리,1,12,9.77,74570.0,,2,https://comic.naver.com/webtoon/list?titleId=828908&tab=tue,https://image-comic.pstatic.net/webtoon/828908/thumbnail/thumbnail_IMAG21_43122e79-2459-4b2f-87ab-7a01cba1cbec.jpg,0
용사가 돌아왔다,나락 / 풍백,4,15,9.59,299922.0,,2,https://comic.naver.com/webtoon/list?titleId=773459&tab=tue,https://image-comic.pstatic.net/webtoon/773459/thumbnail/thumbnail_IMAG21_c9bd173d-d713-4fe7-b5d9-c26d6c54d965.jpg,0
서툰 군인,이량,6,12,9.95,40970.0,,2,https://comic.naver.com/webtoon/list?titleId=824750&tab=tue,https://image-comic.pstatic.net/webtoon/824750/thumbnail/thumbnail_IMAG21_1507e5e8-e57f-4730-b067-f974cd583346.jpg,0
청춘 러브썸,홍덕 / NEMONE,2,12,9.98,255307.0,,2,https://comic.naver.com/webtoon/list?titleId=828920&tab=tue,https://image-comic.pstatic.net/webtoon/828920/thumbnail/thumbnail_IMAG21_19ce0f7d-7134-403a-bbc5-4f939cd8927f.jpg,0
성검전설,최다킬,6,15,9.97,93026.0,,2,https://comic.naver.com/webtoon/list?titleId=814356&tab=tue,https://image-comic.pstatic.net/webtoon/814356/thumbnail/thumbnail_IMAG21_8ab854ac-f59a-4065-9287-cdfc336eb438.jpg,0
개집사,고추참치,6,0,9.98,40352.0,,2,https://comic.naver.com/webtoon/list?titleId=828292&tab=tue,https://image-comic.pstatic.net/webtoon/828292/thumbnail/thumbnail_IMAG21_ae547aa9-f722-490b-a722-fc165fa11644.jpg,0
사변괴담,강태진,6,15,9.94,94459.0,,2,https://comic.naver.com/webtoon/list?titleId=804783&tab=tue,https://image-comic.pstatic.net/webtoon/804783/thumbnail/thumbnail_IMAG21_a80f7760-3c93-4002-84d4-eece85593f84.jpg,0
아카데미 플레이어를 죽였다,기린그린 / 사람살려.,5,15,9.73,125880.0,,2,https://comic.naver.com/webtoon/list?titleId=818434&tab=tue,https://image-comic.pstatic.net/webtoon/818434/thumbnail/thumbnail_IMAG21_eb5897bd-bf9b-454c-bce3-2b3541f38dcc.jpg,0
가공낙원,삼촌,5,15,9.98,69362.0,,2,https://comic.naver.com/webtoon/list?titleId=830053&tab=tue,https://image-comic.pstatic.net/webtoon/830053/thumbnail/thumbnail_IMAG21_6e31d860-ee08-42e7-9bda-a157d5b3a087.jpg,0
초인의 게임,Two-zero / 플랜에이 / 니콜로,5,0,9.95,225439.0,,2,https://comic.naver.com/webtoon/list?titleId=795658&tab=tue,https://image-comic.pstatic.net/webtoon/795658/thumbnail/thumbnail_IMAG21_9771c54c-af6a-477c-9243-2b3bb784aae6.jpg,0
사표내고 이계에서 힐링합니다,덤보 / 파란 / 딥블랙,5,0,9.96,111506.0,,2,https://comic.naver.com/webtoon/list?titleId=800726&tab=tue,https://image-comic.pstatic.net/webtoon/800726/thumbnail/thumbnail_IMAG21_339eaa1b-f9bf-4cc3-95fb-f10671b2d508.jpg,0
귀공자,한동우 / 이도희,4,15,9.92,66575.0,,2,https://comic.naver.com/webtoon/list?titleId=831168&tab=tue,https://image-comic.pstatic.net/webtoon/831168/thumbnail/thumbnail_IMAG21_5ec9c0d7-7a58-4ee8-89b8-557b72ec83c4.jpg,0
일홀도,장래혁 / 설봉,3,12,9.87,48649.0,,2,https://comic.naver.com/webtoon/list?titleId=819230&tab=tue,https://image-comic.pstatic.net/webtoon/819230/thumbnail/thumbnail_IMAG21_0e049c62-8732-4c2b-adcf-ae67a6bc7542.jpg,0
체탐자,"병장, 박만사 / 겸자",3,15,9.91,98606.0,,2,https://comic.naver.com/webtoon/list?titleId=814834&tab=tue,https://image-comic.pstatic.net/webtoon/814834/thumbnail/thumbnail_IMAG21_97e297d4-e9b6-47c4-946c-cd22cb3c0270.jpg,0
도태교실,황준호,6,18,9.92,81651.0,,2,https://comic.naver.com/webtoon/list?titleId=812161&tab=tue,https://image-comic.pstatic.net/webtoon/812161/thumbnail/thumbnail_IMAG21_076b480a-84eb-46be-b6b0-906e66902f68.jpg,0
백작가의 비밀스런 시녀님,MIDNIGHT STUDIO / 백주아,2,0,9.98,75885.0,,2,https://comic.naver.com/webtoon/list?titleId=830106&tab=tue,https://image-comic.pstatic.net/webtoon/830106/thumbnail/thumbnail_IMAG21_2a96fe59-29fb-4e39-82ff-b0b42a99df2e.jpg,0
우리 안 사귀어!!,이경민 / 송준혁,2,15,9.64,77230.0,,2,https://comic.naver.com/webtoon/list?titleId=828670&tab=tue,https://image-comic.pstatic.net/webtoon/828670/thumbnail/thumbnail_IMAG21_a4cae658-a143-4c06-a226-b5cf61cbe30a.jpg,0
원주민 공포만화,원주민,6,15,9.86,299285.0,,2,https://comic.naver.com/webtoon/list?titleId=698918&tab=tue,https://image-comic.pstatic.net/webtoon/698918/thumbnail/thumbnail_IMAG21_3689346629442483042.jpg,0
염라강림,바른꽃,5,0,9.9,116624.0,,2,https://comic.naver.com/webtoon/list?titleId=818192&tab=tue,https://image-comic.pstatic.net/webtoon/818192/thumbnail/thumbnail_IMAG21_07e1cb40-de31-4d68-afdc-aaecae29be15.jpg,0
죽어 천국에 가다,수사반장,1,12,9.94,44689.0,,2,https://comic.naver.com/webtoon/list?titleId=826887&tab=tue,https://image-comic.pstatic.net/webtoon/826887/thumbnail/thumbnail_IMAG21_4ae9d522-19b5-43db-b1ad-08bffc6c4e3d.jpg,0
회귀한 용병은 다 계획이 있다,골드행 / 박진석,5,15,9.86,28970.0,,2,https://comic.naver.com/webtoon/list?titleId=832557&tab=tue,https://image-comic.pstatic.net/webtoon/832557/thumbnail/thumbnail_IMAG21_bbada1dd-2892-4a53-a5d8-a37c11e89b5d.jpg,0
포 더 퀸덤,로즈옹,2,18,9.94,124653.0,,2,https://comic.naver.com/webtoon/list?titleId=812414&tab=tue,https://image-comic.pstatic.net/webtoon/812414/thumbnail/thumbnail_IMAG21_671e844b-2049-4d5a-953b-bb54b7b02c00.jpg,0
약 파는 황태자,하강호 / 다댕 / 문백경,5,0,9.95,81924.0,,2,https://comic.naver.com/webtoon/list?titleId=818969&tab=tue,https://image-comic.pstatic.net/webtoon/818969/thumbnail/thumbnail_IMAG21_53ba4158-1b13-43cc-aad3-3f95a6aaa185.jpg,0
신과함께 돌아온 기사왕님,지대공마법소년 / 전천후마검사 / 사람살려.,5,0,7.41,90240.0,,2,https://comic.naver.com/webtoon/list?titleId=809618&tab=tue,https://image-comic.pstatic.net/webtoon/809618/thumbnail/thumbnail_IMAG21_c7faf304-868c-479d-99d9-4e1f499e5534.jpg,0
사람의 탈,우주돌,5,15,9.97,92033.0,,2,https://comic.naver.com/webtoon/list?titleId=822198&tab=tue,https://image-comic.pstatic.net/webtoon/822198/thumbnail/thumbnail_IMAG21_b7084207-8ff7-4f3d-8229-6c14eba9b657.jpg,0
아포칼립스에 물류센터를 숨김,왕재덕 / 성구 / 구채,5,15,9.85,27678.0,,2,https://comic.naver.com/webtoon/list?titleId=829743&tab=tue,https://image-comic.pstatic.net/webtoon/829743/thumbnail/thumbnail_IMAG21_efcf7355-13e8-4d94-83f5-c6c34b94f609.jpg,0
늙은 아버지의 나날,홍연식,1,0,9.96,12802.0,,2,https://comic.naver.com/webtoon/list?titleId=829965&tab=tue,https://image-comic.pstatic.net/webtoon/829965/thumbnail/thumbnail_IMAG21_5eb7e9be-e2dc-4da3-8e29-f92cec9a63e3.jpg,0
윌유메리미,마인드C,6,0,9.92,332868.0,,2,https://comic.naver.com/webtoon/list?titleId=616239&tab=tue,https://image-comic.pstatic.net/webtoon/616239/thumbnail/thumbnail_IMAG21_b412e69f-b6dc-40eb-b022-0f2c0991389b.jpg,0
천만청춘,유월,2,0,9.98,93666.0,,2,https://comic.naver.com/webtoon/list?titleId=828402&tab=tue,https://image-comic.pstatic.net/webtoon/828402/thumbnail/thumbnail_IMAG21_a3101e31-e68d-4ec8-978f-158c3f95ddd5.jpg,0
암호는 002!,파도,2,0,9.96,199561.0,,2,https://comic.naver.com/webtoon/list?titleId=819223&tab=tue,https://image-comic.pstatic.net/webtoon/819223/thumbnail/thumbnail_IMAG21_1c23459c-bd74-4054-ae24-1dd4cf215dd0.jpg,0
나만 보는 탑 공략집,사도 / X-NAME / 쾌조,5,15,9.81,63514.0,,2,https://comic.naver.com/webtoon/list?titleId=823434&tab=tue,https://image-comic.pstatic.net/webtoon/823434/thumbnail/thumbnail_IMAG21_2410f633-6b9f-415f-bba1-5e27495685cb.jpg,0
깔깔깔깔,해영채,6,18,9.16,9790.0,,2,https://comic.naver.com/webtoon/list?titleId=829528&tab=tue,https://image-comic.pstatic.net/webtoon/829528/thumbnail/thumbnail_IMAG21_c9d190db-244d-4497-a600-3b4579030b72.jpg,0
맹수 사용 설명서,마로제이 / 성하,2,15,9.95,96474.0,,2,https://comic.naver.com/webtoon/list?titleId=819768&tab=tue,https://image-comic.pstatic.net/webtoon/819768/thumbnail/thumbnail_IMAG21_b9f0f533-1054-4ef6-9d8a-8810c1ad4233.jpg,0
은주의 방 2~3부,노란구미,1,0,9.93,158204.0,,2,https://comic.naver.com/webtoon/list?titleId=654138&tab=tue,https://image-comic.pstatic.net/webtoon/654138/thumbnail/thumbnail_IMAG21_3559587746721839161.jpg,0
빛나는 나나나나,마라링,2,0,9.94,146534.0,,2,https://comic.naver.com/webtoon/list?titleId=818205&tab=tue,https://image-comic.pstatic.net/webtoon/818205/thumbnail/thumbnail_IMAG21_7003bf78-c2c2-47b4-95cd-a69109f6331e.jpg,0
욕망을 가르쳐주세요,근당 / 날파카 / 단리한,2,15,9.95,63571.0,,2,https://comic.naver.com/webtoon/list?titleId=829238&tab=tue,https://image-comic.pstatic.net/webtoon/829238/thumbnail/thumbnail_IMAG21_9144549d-c0dd-4041-b9ff-ea02942fbe9c.jpg,0
사리네 보석함,쪼,6,15,9.93,37284.0,,2,https://comic.naver.com/webtoon/list?titleId=822833&tab=tue,https://image-comic.pstatic.net/webtoon/822833/thumbnail/thumbnail_IMAG21_84c511af-cb92-4bad-b2a4-937bb1ba0e81.jpg,0
재난은 늘 곁에 있다,이혜,2,0,9.97,117852.0,,2,https://comic.naver.com/webtoon/list?titleId=827333&tab=tue,https://image-comic.pstatic.net/webtoon/827333/thumbnail/thumbnail_IMAG21_0317e4c9-0daa-4e41-9835-e7ef5645c7af.jpg,0
그냥 선생님,연일,6,0,9.97,91173.0,,2,https://comic.naver.com/webtoon/list?titleId=804333&tab=tue,https://image-comic.pstatic.net/webtoon/804333/thumbnail/thumbnail_IMAG21_4187503a-1932-4712-abb5-4713c2359bb6.jpg,0
아름다운 줄리엣을 위하여,나사못 / 삼밀삼 / 도주차량,2,12,9.95,69796.0,,2,https://comic.naver.com/webtoon/list?titleId=829139&tab=tue,https://image-comic.pstatic.net/webtoon/829139/thumbnail/thumbnail_IMAG21_93533e16-0fe1-498f-b08e-8fd3e4575741.jpg,0
에이머,구동인,5,0,9.81,148653.0,,2,https://comic.naver.com/webtoon/list?titleId=400739&tab=tue,https://image-comic.pstatic.net/webtoon/400739/thumbnail/thumbnail_IMAG21_b5046846-5af7-48a9-9b20-b0b07cf0c904.jpeg,0
개같은 아빠,미티 / 개초,1,12,9.93,46241.0,,2,https://comic.naver.com/webtoon/list?titleId=818909&tab=tue,https://image-comic.pstatic.net/webtoon/818909/thumbnail/thumbnail_IMAG21_18d98150-a811-4992-b1e8-dcf6f76cfe49.jpg,0
파도의 포말,라떼,2,0,9.98,124421.0,,2,https://comic.naver.com/webtoon/list?titleId=817346&tab=tue,https://image-comic.pstatic.net/webtoon/817346/thumbnail/thumbnail_IMAG21_109fe7c4-1e33-4273-bcdb-34da1fc9c14d.jpg,0
빌런투킬,퓨핀 / 은지,5,15,9.92,187320.0,,2,https://comic.naver.com/webtoon/list?titleId=765156&tab=tue,https://image-comic.pstatic.net/webtoon/765156/thumbnail/thumbnail_IMAG21_adda502b-232a-4df0-9c89-16f6b3b54f51.jpg,0
내남친 킹카만들기,랑쓰 / 섯끼,2,0,9.9,127772.0,,2,https://comic.naver.com/webtoon/list?titleId=791126&tab=tue,https://image-comic.pstatic.net/webtoon/791126/thumbnail/thumbnail_IMAG21_acf0c866-3bf4-43ec-8750-33e060f7cdd6.jpg,0
배드 엔딩 메이커,오일구 / 심재영 / 류은가람,5,0,9.93,80373.0,,2,https://comic.naver.com/webtoon/list?titleId=812017&tab=tue,https://image-comic.pstatic.net/webtoon/812017/thumbnail/thumbnail_IMAG21_017f773e-5879-4620-bf22-146f897ad559.jpg,0
불 빌려드릴까요?,호진,2,15,9.8,112350.0,,2,https://comic.naver.com/webtoon/list?titleId=822931&tab=tue,https://image-comic.pstatic.net/webtoon/822931/thumbnail/thumbnail_IMAG21_c7113c1b-e2f1-408b-baeb-d4edad9027e1.jpg,0
형사본색,신철 / 펜촉,4,15,9.78,18136.0,,2,https://comic.naver.com/webtoon/list?titleId=819206&tab=tue,https://image-comic.pstatic.net/webtoon/819206/thumbnail/thumbnail_IMAG21_e16c74ba-f012-4e8b-8a28-393bf2cdb5e8.jpg,0
팀장님은 신혼이 피곤하다,장그린 / 강하다,2,0,9.94,107769.0,,2,https://comic.naver.com/webtoon/list?titleId=804868&tab=tue,https://image-comic.pstatic.net/webtoon/804868/thumbnail/thumbnail_IMAG21_c9bcd858-1983-4d71-a643-722e8c37899a.jpg,0
보이드맨,한건희,5,15,9.8,58655.0,,2,https://comic.naver.com/webtoon/list?titleId=827173&tab=tue,https://image-comic.pstatic.net/webtoon/827173/thumbnail/thumbnail_IMAG21_85ae6362-df57-46d0-80f3-139192d14e67.jpg,0
사라질 황녀를 위하여,Migi / 림하 / 서담연,2,12,9.81,15692.0,,2,https://comic.naver.com/webtoon/list?titleId=832553&tab=tue,https://image-comic.pstatic.net/webtoon/832553/thumbnail/thumbnail_IMAG21_cca096fa-1722-4b3d-bc11-718fa1d090e6.jpg,0
무원야담,호우,5,12,9.97,44312.0,,2,https://comic.naver.com/webtoon/list?titleId=818255&tab=tue,https://image-comic.pstatic.net/webtoon/818255/thumbnail/thumbnail_IMAG21_6f088af3-9094-4dc4-9fe0-5962dea46c8d.jpg,0
여우자매,갈치,5,0,9.94,93339.0,,2,https://comic.naver.com/webtoon/list?titleId=797413&tab=tue,https://image-comic.pstatic.net/webtoon/797413/thumbnail/thumbnail_IMAG21_ace1e233-33dd-4541-888c-839abd3fa2e6.jpg,0
환수왕,좌승훈,6,0,9.89,12011.0,,2,https://comic.naver.com/webtoon/list?titleId=819436&tab=tue,https://image-comic.pstatic.net/webtoon/819436/thumbnail/thumbnail_IMAG21_6ab3deb6-abb6-43ea-be4f-64704090c7b4.jpg,0
흑역사 어게인,안수민,2,12,9.92,74235.0,,2,https://comic.naver.com/webtoon/list?titleId=814817&tab=tue,https://image-comic.pstatic.net/webtoon/814817/thumbnail/thumbnail_IMAG21_444e5c19-39a5-493c-aa6f-5892ccda22b1.jpg,0
자멸기관,김보통 / 나몬,6,15,9.93,43453.0,,2,https://comic.naver.com/webtoon/list?titleId=824240&tab=tue,https://image-comic.pstatic.net/webtoon/824240/thumbnail/thumbnail_IMAG21_1870d459-4a42-4102-adbd-32ce91495785.jpg,0
착한 여자 안선해,선우,1,0,9.93,25632.0,,2,https://comic.naver.com/webtoon/list?titleId=812576&tab=tue,https://image-comic.pstatic.net/webtoon/812576/thumbnail/thumbnail_IMAG21_3f7398f5-dec9-4a09-b625-d34f59ab7688.jpg,0
던전공략은 복붙이지,REDSTONE!! / 장부규(BKORI),5,15,9.34,13187.0,,2,https://comic.naver.com/webtoon/list?titleId=829721&tab=tue,https://image-comic.pstatic.net/webtoon/829721/thumbnail/thumbnail_IMAG21_2a15ba64-0de7-4983-8728-707a227d2670.jpg,0
우투리: THE LEGACY,도토리맛 우유 / 홍기우,5,15,9.69,25163.0,,2,https://comic.naver.com/webtoon/list?titleId=797819&tab=tue,https://image-comic.pstatic.net/webtoon/797819/thumbnail/thumbnail_IMAG21_2feecf54-8321-4d15-a8d9-25f0b72003d6.jpg,0
폭군의 심장을 쥐었다,새드민 / Nobena / 유세유,2,15,9.92,85687.0,,2,https://comic.naver.com/webtoon/list?titleId=813121&tab=tue,https://image-comic.pstatic.net/webtoon/813121/thumbnail/thumbnail_IMAG21_88275b60-7f4e-4b1a-8dcb-c932c1d7fbb4.jpg,0
랜덤타겟,이니 / 정유한,2,15,9.91,112677.0,,2,https://comic.naver.com/webtoon/list?titleId=807582&tab=tue,https://image-comic.pstatic.net/webtoon/807582/thumbnail/thumbnail_IMAG21_15f1debd-03b6-4945-8482-a1afbe57ed14.jpg,0
뜻밖의 청혼,이건 / 홍홍 / 해사,2,15,9.92,49039.0,,2,https://comic.naver.com/webtoon/list?titleId=821855&tab=tue,https://image-comic.pstatic.net/webtoon/821855/thumbnail/thumbnail_IMAG21_402741b2-8e07-4b25-b600-568796c86145.jpg,0
붉은 이정표,달뜬,4,15,9.89,62361.0,,2,https://comic.naver.com/webtoon/list?titleId=790776&tab=tue,https://image-comic.pstatic.net/webtoon/790776/thumbnail/thumbnail_IMAG21_683f454e-5f7a-416b-936b-8a06cb1c3cae.jpeg,0
